timestep	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
834500	-61265.58529	369.3346702	408.1457199
834600	-61438.61986	364.1275267	376.2324847
834700	-61595.52127	378.9027017	348.6067121
834800	-61587.08516	387.2961225	360.2668188
834900	-61500.07692	374.7130286	329.5120631
835000	-61649.80337	363.239704	355.8378285
835100	-61840.98482	394.4215654	365.3220624
835200	-61693.45861	401.3827955	378.2765845
835300	-61894.87584	359.7662101	378.2377622
835400	-62066.40669	372.0916383	339.4435322
835500	-61938.35386	376.7091275	367.9136326
835600	-61902.18278	391.5892797	376.6762839
835700	-61762.99623	367.9341466	388.9114974
835800	-61781.14543	382.4763514	352.8010142
835900	-61538.68862	388.4798438	351.1415883
836000	-61825.94218	382.9870573	378.0769395
836100	-61700.47316	375.7785076	364.4210835
836200	-61557.8051	370.3233031	377.01683
836300	-61579.7836	379.0630211	347.9481363
836400	-61764.76223	368.5473221	362.8810517
836500	-61631.59879	378.5902681	395.3934338
836600	-61576.90624	393.3846821	374.3720607
836700	-61646.06281	383.8237709	395.5405958
836800	-61560.99816	372.4651213	372.9500483
836900	-61755.34388	392.3594569	366.9978616
837000	-61580.86436	404.614211	359.5795083
837100	-61868.34702	378.0880163	309.3718749
837200	-61509.97615	367.4881822	359.0303215
837300	-61670.62774	350.0339031	330.9498035
837400	-61629.86144	383.3921881	345.3910307
837500	-61880.44929	373.6334946	358.9997626
837600	-61644.62439	360.8834154	349.8637241
837700	-61878.1458	381.2722567	321.4839373
837800	-61713.40602	385.5539846	366.5756722
837900	-61843.98005	359.8597763	355.2837681
838000	-61751.78079	325.3831999	364.4672173
838100	-61744.83309	378.1971668	360.7923686
838200	-61627.39233	352.8240081	355.3433323
838300	-61661.10808	337.5852568	322.0856743
838400	-61856.75711	339.8782367	319.6892455
838500	-61403.81754	370.6313259	331.4504025
838600	-61882.64766	368.9702201	317.6806656
838700	-61662.84418	354.0724338	334.7426546
838800	-61841.20728	371.3558003	358.8454901
838900	-61488.19527	402.9331586	333.5024682
839000	-61642.32457	403.4316406	386.9331124
839100	-61669.53089	392.4504349	364.8587886
839200	-61261.78326	395.2265439	383.1802918
839300	-61582.64282	388.7856855	370.2009622
839400	-61679.04217	394.2765208	340.5585083
839500	-61597.58432	384.940782	356.4645709
839600	-61454.34721	364.0605545	367.2286515
839700	-61467.59691	357.4358093	401.434303
839800	-61616.19072	340.9294598	338.6310484
839900	-61605.72603	369.9210747	387.5085329
840000	-61329.51691	369.0665933	368.9840874
840100	-61597.77613	355.8400797	366.0068693
840200	-61270.71706	343.8431688	337.6295943
840300	-61720.21387	348.6071809	322.742038
840400	-61737.38436	360.398396	368.8988688
840500	-61572.99723	384.6922252	365.6684978
840600	-61426.2226	387.4297005	317.3034079
840700	-61734.57141	396.7830707	329.1314871
840800	-61805.04345	427.3788688	333.8794892
840900	-61278.80486	361.5324955	355.6777494
841000	-61762.45822	368.5517865	395.9030766
841100	-61680.84777	372.8454134	378.3723878
841200	-61728.58524	355.7035269	350.6723335
841300	-61693.86267	366.7572348	359.4523544
841400	-61808.88483	348.4548984	333.9280203
841500	-61656.95933	376.9358672	388.4801266
841600	-61790.17814	378.7527609	414.4832388
841700	-61810.70332	366.3751333	371.2164251
841800	-61650.98133	362.1741739	380.9747164
841900	-62011.64752	336.0973206	358.8745984
842000	-61953.88441	393.1728868	353.553322
842100	-61668.70386	380.5716281	366.714203
842200	-61982.63208	345.7081956	363.7788461
842300	-61755.52012	370.5059804	349.8795434
842400	-61819.44217	377.9860973	392.6833898
842500	-61510.51903	363.4754634	361.7565845
842600	-61710.74773	360.6881957	353.929632
842700	-61610.54222	422.85391	369.2881207
842800	-61796.9977	391.3093425	384.4960205
842900	-61856.58178	387.9006963	377.9246102
843000	-61934.29428	373.4140719	387.496997
843100	-61813.36406	387.3074318	333.0489671
843200	-61539.58561	337.8764423	357.9613702
843300	-61966.52112	399.786815	334.2370816
843400	-61398.99032	347.7664851	367.2344797
843500	-61704.75889	384.3822259	378.267721
843600	-61611.30742	346.5527538	395.6698543
843700	-61421.75364	347.4470442	392.7235569
843800	-61867.27291	318.3924533	367.4486217
843900	-61653.6242	340.041683	354.0224246
844000	-61725.61052	354.6003122	353.9814895
844100	-61745.60504	343.6210598	357.7301691
844200	-61715.31251	341.5175471	370.8417612
844300	-61689.23709	344.8101303	361.7285588
844400	-61541.19824	347.0527994	358.7411998
844500	-61703.07983	393.7947604	386.1049616
844600	-61712.1766	352.9354486	387.6120069
844700	-61742.85559	355.3694591	380.890502
844800	-61779.35206	344.8455511	352.9597677
844900	-61808.548	372.3440353	347.987177
845000	-61711.52136	363.3394849	368.9049602
845100	-61693.75058	377.8933403	350.5282826
845200	-61642.93342	335.7454307	368.9934486
845300	-61604.7325	348.8293904	378.1469513
845400	-61684.61666	341.6148396	356.3060251
845500	-61853.18623	359.6763314	326.0877847
845600	-61691.30715	331.7819198	350.006747
845700	-61624.4353	369.1783088	345.8198466
845800	-61598.37499	370.6459439	346.6949658
845900	-61359.97094	362.8011029	348.3319163
846000	-61330.16283	363.8984358	359.4752956
846100	-61174.96928	350.0644865	373.4433619
846200	-61280.87868	386.0661023	389.8083885
846300	-61733.02627	352.7607776	407.4880367
846400	-61725.12097	368.1954328	365.4665361
846500	-61563.68478	357.2093339	367.6452845
846600	-61772.63288	351.3965449	395.2907158
846700	-61661.92706	348.2006061	366.5902911
846800	-61879.76908	379.7261787	384.4262805
846900	-61716.482	339.6691044	332.6437513
847000	-61799.21532	374.6133828	354.7278808
847100	-61534.85723	403.774373	363.0039432
847200	-61705.31006	338.8427048	355.8422231
847300	-61849.12395	337.662145	352.1667885
847400	-61984.88975	349.9673275	373.1274974
847500	-61642.98055	347.3166512	336.9653464
847600	-61766.62447	360.5041968	331.2564763
847700	-61617.67305	378.5245544	356.5999739
847800	-61857.83447	345.644191	351.9194072
847900	-61292.66302	348.5187275	371.5396086
848000	-61758.36231	360.1044762	338.6209042
848100	-61597.09026	345.7992089	368.1989031
848200	-61973.50205	375.6612579	361.7386638
848300	-61913.7313	370.1973329	370.0691508
848400	-61695.24235	380.4671379	356.1990806
848500	-61796.64022	400.9792792	347.9251304
848600	-61706.59691	392.6086226	362.1934824
848700	-61688.14703	356.7674206	335.9883856
848800	-61741.02111	349.189927	354.627219
848900	-61865.89467	347.1100826	346.7790248
849000	-61800.47805	358.3828988	333.461299
849100	-61641.18982	351.8703761	339.3209265
849200	-61686.1265	375.0070336	348.0231944
849300	-61533.34088	359.3806716	346.113466
849400	-62054.19706	378.8990244	378.1787398
849500	-61806.80542	362.9074699	352.3836577
849600	-61892.80989	365.6809536	367.3208296
849700	-61608.02503	367.5894308	362.9725881
849800	-61774.94644	338.1832108	340.8575964
849900	-61781.82262	332.510041	374.9679129
850000	-61832.18972	377.2375931	377.8044944
850100	-62032.52673	375.2210609	385.0752815
850200	-61938.09487	349.934929	373.3769636
850300	-61558.1407	363.5539406	371.5716945
850400	-61697.76404	369.2320622	360.6529841
850500	-61748.69676	362.9815744	355.4960967
850600	-61947.72507	367.2879658	381.0208239
850700	-61775.28436	363.2590041	364.8789023
850800	-61554.66504	354.8293081	353.748514
850900	-61716.21027	377.4918089	347.5374554
851000	-61825.2052	352.9736162	351.9445926
851100	-61928.38725	347.8682261	375.2141553
851200	-61832.48583	339.4209999	398.9389386
851300	-61901.91059	353.9194566	384.7275451
851400	-61828.93044	400.1054493	373.9048249
851500	-61706.05029	342.1170023	352.0303588
851600	-61959.99028	354.5709957	349.1761992
851700	-61688.82776	377.3439268	314.5716124
851800	-61856.00852	387.448298	321.156325
851900	-61815.80779	328.1365328	358.7486592
852000	-61884.10653	344.0336202	385.7606049
852100	-61862.88808	369.6646363	345.2007651
852200	-61780.7543	375.5424345	336.2798764
852300	-61954.87711	376.6066247	348.3355276
852400	-61745.87654	353.3975732	330.1077002
852500	-62064.39146	378.4262613	334.6031462
852600	-62145.21294	351.3339471	389.4624873
852700	-61729.64393	368.3211149	336.3522049
852800	-61689.12962	357.9476969	335.1966437
852900	-61557.76703	351.3529761	351.3760739
853000	-61745.97566	395.3151522	368.2010405
853100	-61916.0056	361.5705423	377.5440122
853200	-61684.28493	351.3542795	371.2501563
853300	-61589.20486	381.3374003	350.461969
853400	-61729.82676	363.021377	377.584679
853500	-61700.68892	355.5559129	354.0256304
853600	-61451.80686	358.6925878	372.9752367
853700	-61875.86362	389.9754142	380.0935133
853800	-61704.77734	348.0399117	365.3751967
853900	-61693.20884	381.2863528	366.2604998
854000	-61815.45372	359.4763394	337.9612469
854100	-61844.60464	391.3745607	353.1208497
854200	-61906.0207	388.9151175	346.4605217
854300	-61722.99059	379.2549737	344.0673035
854400	-61560.88725	345.8771143	363.0313441
854500	-61727.95985	364.0277761	368.1962221
854600	-61658.85442	388.5034339	353.6334786
854700	-61467.53355	374.8506764	334.6947374
854800	-61697.94607	363.1958884	358.611117
854900	-61569.69329	354.8536215	347.6783107
855000	-61951.9455	374.6646264	354.1337165
855100	-61794.27008	366.9763796	371.1887587
855200	-61837.18055	380.97667	350.2846377
855300	-61588.74456	378.3953017	349.4154989
855400	-61773.07339	341.920303	368.8322483
855500	-61424.85664	329.8806746	359.1054422
855600	-61595.62352	353.6329564	349.4738775
855700	-61675.6742	367.4110699	303.025587
855800	-61526.31533	346.0118441	351.8776602
855900	-61723.34933	358.8062366	354.189432
856000	-61819.89551	358.8818182	350.0183691
856100	-61841.57787	381.0540732	317.7631749
856200	-61809.3388	374.7435871	323.6540025
856300	-61729.59231	348.26321	354.7947691
856400	-61823.92604	378.2579782	327.2328267
856500	-61698.05452	360.8168312	346.4575932
856600	-61846.33865	340.3109352	325.9489266
856700	-61980.40216	335.134524	335.2806762
856800	-61844.60987	344.5448721	318.9936292
856900	-61888.61603	361.438703	367.2812573
857000	-61830.9855	379.6963209	332.3326714
857100	-62065.49694	354.9010632	335.6168766
857200	-61966.49845	356.5637745	356.7710791
857300	-61750.89113	360.9670754	361.575148
857400	-61766.21619	370.491021	378.0012999
857500	-61802.17358	392.6445519	385.2576904
857600	-61674.16464	360.7682675	376.1727851
857700	-61934.00037	375.1154465	376.9634337
857800	-61913.2529	339.5308311	341.6994386
857900	-61966.80602	346.6638028	386.7198763
858000	-61528.83961	359.4344596	365.1975194
858100	-61734.08401	382.3915419	403.4667805
858200	-61865.78539	324.3726598	402.2862166
858300	-61376.93917	344.9149047	366.5255957
858400	-61753.92036	369.7034009	346.8584418
858500	-61895.31921	360.4576656	331.318456
858600	-61917.61324	396.438332	348.6422021
858700	-61528.00469	398.1508064	347.5356125
858800	-61628.19949	433.0277744	330.1300321
858900	-61472.31539	400.5993078	345.75631
859000	-61577.18446	357.5433666	366.6839616
859100	-62003.64728	350.9263617	338.2645788
859200	-61679.30505	398.0658024	359.400955
859300	-61812.65529	397.8598841	361.261821
859400	-61805.9805	368.5056979	346.3810176
859500	-61729.65463	373.0058322	352.9145801
859600	-61341.0143	361.602784	324.7654655
859700	-61699.8852	390.4203357	358.8538893
859800	-61593.11907	373.3773893	343.446727
859900	-61570.55842	375.892364	359.7256548
860000	-61517.06918	382.5051037	372.9475086
860100	-61400.92492	352.0046079	363.1832842
860200	-61705.85365	374.0301506	364.9039654
860300	-61586.98681	344.9744797	373.3471202
860400	-61286.95234	366.6295116	367.3680605
860500	-61376.33543	399.8496795	344.5938531
860600	-61786.31695	373.6416565	400.5412108
860700	-61473.36894	405.7727552	346.6780052
860800	-61541.1843	359.1555641	334.3699405
860900	-61336.99832	355.3629337	369.8045972
861000	-61649.74006	343.2863162	373.3580304
861100	-61691.05895	373.3915281	341.9090054
861200	-61513.23272	339.3157178	363.907237
861300	-61469.3601	359.2440802	365.8083621
861400	-61611.30859	372.5625144	349.3623357
861500	-61643.74108	365.0877689	374.1057303
861600	-61674.89903	365.0200716	374.9682185
861700	-61507.36548	355.3061587	363.6565621
861800	-61489.48306	327.1130505	374.0717013
861900	-61555.03624	378.2270069	361.7676374
862000	-61763.40816	347.4764421	370.6332804
862100	-61756.81152	357.7413146	346.4648264
862200	-61637.39367	363.3204595	371.9306335
862300	-61726.43841	352.4150056	344.0492844
862400	-61560.03049	370.1892287	344.6679748
862500	-61409.13252	349.0889528	409.6654229
862600	-61430.68997	373.5501287	364.8785736
862700	-61889.84656	363.4858357	376.3049365
862800	-61522.462	330.844246	375.9395772
862900	-61406.46045	358.6266485	342.2496253
863000	-61872.44543	355.7925347	360.4796039
863100	-62060.52116	356.8096579	380.2998861
863200	-61879.09523	379.0650636	374.3532712
863300	-61811.22915	378.2352233	359.334948
863400	-61626.83828	380.8049952	361.7616887
863500	-61896.36856	345.2866209	356.037132
863600	-61616.23007	341.9661801	359.4998714
863700	-61653.12598	354.1132965	331.3500055
863800	-61670.92121	406.4008344	365.8366023
863900	-61735.01457	369.1147429	376.6490071
864000	-61467.39164	353.8046339	372.0191508
864100	-61400.94452	379.5620547	374.8707893
864200	-61841.74468	392.5064007	391.0073424
864300	-61349.57262	374.8980786	372.3378803
864400	-61309.01043	356.3595835	382.9815884
864500	-61841.50138	379.9034949	380.2383605
864600	-62027.52434	383.9704342	330.2631573
864700	-62300.92596	373.596407	373.7917689
864800	-61896.88254	365.0408205	376.0683011
864900	-62163.61678	347.8962415	383.7145585
865000	-62188.7965	366.5670516	392.3315406
865100	-62472.16481	377.847761	366.8546697
865200	-62018.75483	359.3508639	386.3447796
865300	-62258.10163	376.7737836	347.336159
865400	-62104.2569	392.8556434	388.600837
865500	-62072.66506	370.078055	394.1057563
865600	-62196.02488	345.9293218	371.2526407
865700	-62092.16625	337.9943959	358.2673403
865800	-61893.52359	382.3511457	353.7160979
865900	-62081.8957	321.305795	371.3425387
866000	-62345.6101	361.0965283	385.8073335
866100	-62003.61163	385.8946923	376.9318882
866200	-61975.86864	360.8327636	400.8844523
866300	-62036.17078	356.7139427	382.7431454
866400	-62095.92252	349.0071927	387.4838539
866500	-62149.68817	360.4013117	373.4361851
866600	-62513.6959	352.0250059	393.7509984
866700	-62204.71609	363.7809249	372.7385633
866800	-62248.75064	347.5169754	369.1894531
866900	-62167.96943	358.8791552	380.4348033
867000	-62083.97193	324.1135733	377.9175924
867100	-62002.30559	317.5308139	370.3704634
867200	-62039.06244	339.8646473	345.8426865
867300	-62433.60509	337.645498	345.3131608
867400	-62214.92255	345.2674408	352.3788599
867500	-62241.02201	381.3141439	342.3073847
867600	-62072.75837	358.45981	378.720859
867700	-62057.48018	368.5402225	374.9004238
867800	-62292.46716	345.2269397	350.2414415
867900	-61975.60122	352.1865086	339.9362488
868000	-62302.95053	344.9344048	352.4367367
868100	-61697.24712	368.9972552	334.4701346
868200	-62097.32412	352.3527012	326.4501912
868300	-62030.33888	356.1757382	374.0639442
868400	-62108.52237	380.5286848	362.4837861
868500	-62046.09937	360.4470974	367.4248036
868600	-62233.63307	386.0418062	362.054496
868700	-62026.56541	360.5197763	347.7109292
868800	-62001.27056	361.5714709	337.4148058
868900	-61770.54909	340.8049471	364.380688
869000	-62231.5669	425.2816791	353.3329606
869100	-62131.71383	374.5559736	362.5881932
869200	-62263.64408	377.9175908	366.1087282
869300	-61922.15865	396.9648119	368.0565386
869400	-62074.034	366.1137551	387.4497397
869500	-62100.40273	364.2444227	355.1927574
869600	-62066.81168	361.6377269	365.5088072
869700	-62037.94804	348.5023878	385.2958586
869800	-62141.46396	365.9545418	355.5929779
869900	-62015.69907	391.8228836	355.4821584
870000	-62105.5405	372.3262762	350.7331193
870100	-62081.75205	329.2020971	365.8903391
870200	-62112.27104	343.7028003	369.5880003
870300	-62127.88697	347.5494035	372.9050353
870400	-62092.26404	382.972527	365.9975762
870500	-61750.5949	375.795352	362.1011795
870600	-62001.68961	379.7259971	356.5744668
870700	-61751.90468	367.5887015	383.5794966
870800	-61994.19016	378.6653315	375.6078975
870900	-61950.88252	359.1382882	378.6211414
871000	-61980.96977	408.6996719	367.2535096
871100	-62135.46508	395.9817078	366.3867226
871200	-62004.90836	366.3813211	379.6073794
871300	-62062.24217	399.499752	378.064316
871400	-61925.98772	383.9065628	355.2125785
871500	-62049.91213	377.7166243	374.6944736
871600	-61819.72732	355.7866841	385.6098741
871700	-62073.23303	373.2658899	367.0471354
871800	-62054.55181	379.0111316	353.5738319
871900	-62115.63165	379.7373848	356.5025345
872000	-61931.06889	399.4526435	358.5493294
872100	-61936.69633	372.4652847	367.0790735
872200	-62272.36507	358.2198997	338.668024
872300	-61903.75046	373.1539811	337.3575179
872400	-61816.43785	340.8623825	323.4211134
872500	-62072.59918	357.6378195	334.8205228
872600	-62331.4032	385.6598851	368.954474
872700	-62329.98794	365.2011043	349.4210736
872800	-62097.67239	368.9668325	366.4278315
872900	-62256.46212	376.4050197	349.5618295
873000	-62203.0266	345.5749534	343.7528833
873100	-62014.41333	362.15873	375.6931283
873200	-62376.43256	367.8979889	359.1797846
873300	-62131.75678	384.6728942	330.0258671
873400	-62050.67754	354.9949065	357.9867733
873500	-61884.16507	367.5495586	387.5735283
873600	-62178.20452	363.0220666	363.8978684
873700	-62206.59519	378.9877197	342.8453098
873800	-62027.30889	374.8318277	342.9567823
873900	-62070.19556	357.2102502	357.7038497
874000	-61790.1329	355.8206909	345.1197742
874100	-62322.43042	373.9358189	365.4022218
874200	-62349.89034	377.0550714	352.4081817
874300	-62037.19252	345.0798235	372.7181472
874400	-61980.05328	349.1212263	359.302096
874500	-61900.30257	362.0861661	382.3711019
874600	-61949.79902	352.3343339	378.976155
874700	-61849.48666	353.043969	372.0879229
874800	-62012.4366	359.2093964	375.6432783
874900	-61925.50384	366.3072783	327.3189423
875000	-61932.18913	364.7675069	362.272681
875100	-62223.47538	337.7692091	340.9281755
875200	-62339.48568	359.1710187	359.4819922
875300	-62057.1324	367.9594777	352.1447433
875400	-61746.66319	359.8395522	366.2817795
875500	-62036.86885	358.723307	359.671092
875600	-62067.22948	356.2246773	372.9586296
875700	-61960.71404	358.9417114	388.159499
875800	-62163.22254	327.807912	381.7480705
875900	-62188.4757	349.8535764	393.1332864
876000	-62133.67843	341.3906909	350.8313387
876100	-62015.41857	341.348795	360.0762083
876200	-62111.6026	341.3289191	356.3563008
876300	-62389.94588	331.8533413	340.4385528
876400	-61825.21979	348.7978146	345.8035762
876500	-62106.70439	349.2101888	349.039222
876600	-62199.70032	358.9072889	326.0034826
876700	-62022.12088	386.696481	380.4235101
876800	-61998.99171	332.7804826	359.9768113
876900	-62247.59174	370.104676	350.3746787
877000	-62098.90181	371.3148726	352.7767417
877100	-62089.44333	339.9930972	348.3663818
877200	-62104.01311	336.8892406	339.7202928
877300	-61900.95422	355.0530969	363.134575
877400	-61873.82769	354.2916935	324.5399026
877500	-62197.84959	366.6414076	360.938404
877600	-61671.94006	325.0012487	346.3539738
877700	-62015.56955	346.316244	361.0184558
877800	-62188.13944	360.3661837	364.12591
877900	-62077.75222	351.2577583	342.3366829
878000	-62121.46803	381.1640829	342.7955876
878100	-62121.86607	347.9000969	336.1006778
878200	-62160.06424	404.5436915	327.7948354
878300	-62196.49402	377.7260267	330.173418
878400	-62126.73353	329.4476111	382.635302
878500	-62142.9913	349.0548126	361.7618088
878600	-62189.45921	370.0672993	347.8375508
878700	-62463.13523	338.6187484	363.5492083
878800	-62440.87012	342.4406879	354.2327652
878900	-62087.76132	361.3444058	382.5960974
879000	-61987.3786	332.1793078	385.5070469
879100	-62330.68473	336.3131295	367.2933785
879200	-61874.81933	360.4699551	366.1375305
879300	-62472.64542	327.0973181	381.8259483
879400	-62157.39013	354.0776623	372.8435347
879500	-62332.4388	357.3821929	391.6116134
879600	-62273.61156	353.6683299	348.971911
879700	-61944.95818	348.384843	330.7945489
879800	-61912.55833	346.2418977	366.524237
879900	-62313.13908	345.806067	354.4242375
880000	-61958.18709	339.3683701	361.2595593
880100	-62066.99872	357.0070177	360.6535342
880200	-61986.35819	378.9898271	339.0192887
880300	-62051.50416	404.4509993	352.1308386
880400	-61996.1178	373.3930805	363.8475563
880500	-62158.25962	386.7014386	344.8682303
880600	-62246.93813	382.5624154	363.9207588
880700	-61903.47667	350.1042648	349.8590222
880800	-62002.29349	395.3380629	361.2848669
880900	-62098.89545	361.3960182	380.6610117
881000	-62117.69551	371.313088	359.3064197
881100	-62139.18041	353.9406547	363.9836857
881200	-62167.9271	329.2403939	383.3255398
881300	-62179.63013	320.7497266	351.2406212
881400	-62284.818	334.4028655	336.9664915
881500	-62029.88647	359.5795412	386.0005681
881600	-61747.38668	354.450687	358.3297569
881700	-62299.55462	324.4498714	378.3027175
881800	-62169.54748	368.9029834	374.2562917
881900	-62071.85182	362.0914578	360.72828
882000	-62051.55982	366.8361507	401.3122303
882100	-61860.97042	370.2532106	367.614997
882200	-61860.50814	350.5925708	406.9777476
882300	-62105.69028	380.418424	341.3341652
882400	-62076.45133	353.789752	353.6703866
882500	-62033.53613	399.9680939	367.4846038
882600	-61813.60344	369.5723701	336.3351253
882700	-62325.37705	385.4403783	380.6992324
882800	-62093.47415	380.4749076	348.5429912
882900	-62097.04329	384.1300831	356.9240031
883000	-62393.69309	370.4705026	373.8320981
883100	-62270.45564	389.9952423	358.9022553
883200	-62200.78395	367.4780733	357.0468271
883300	-62026.41206	364.1633319	388.8126742
883400	-62128.8104	376.2170456	393.2663354
883500	-62051.58291	343.584537	363.9735857
883600	-62245.1913	362.8991751	389.4610552
883700	-61963.15538	366.8067098	369.760233
883800	-61919.6293	341.2127888	368.6637765
883900	-62199.9952	363.6923875	366.6779898
884000	-61994.48165	357.6649558	381.7733418
884100	-62112.09726	369.9820363	380.9070531
884200	-62164.49198	360.6506817	362.0955876
884300	-61978.87418	363.8990816	341.0967444
884400	-62133.1089	360.5786395	364.2517987
884500	-62089.64878	334.0570853	329.0486115
884600	-62404.67024	325.1132258	366.6601355
884700	-62392.06394	400.3790953	337.7890306
884800	-62566.82725	351.6863062	380.2637642
884900	-62190.43005	360.8661042	351.7110193
885000	-62067.21927	372.8354964	380.2383126
885100	-62259.66048	372.0537679	333.4746084
885200	-62546.1143	385.3970037	379.3763882
885300	-62241.35683	358.7116435	355.7947544
885400	-62166.48803	353.1210356	367.7729592
885500	-62513.35595	355.4087965	353.0573799
885600	-62415.40461	368.3583673	378.8908274
885700	-62394.2885	357.4989348	361.5303814
885800	-62407.87685	334.7872999	375.8675251
885900	-62529.38073	371.0660761	367.1434251
886000	-62715.1316	364.8600722	351.8434418
886100	-62443.62678	373.2647026	336.4221558
886200	-62131.34084	372.2002544	392.7948231
886300	-62235.55379	329.2082527	330.2329114
886400	-62285.62279	347.914511	349.680188
886500	-62602.26191	358.8548592	350.5474282
886600	-62363.91634	342.4599671	342.220149
886700	-62560.52139	320.3312455	363.2346208
886800	-62205.2221	350.1420227	337.9882078
886900	-62002.05849	349.9227355	333.4082203
887000	-62462.52648	351.07604	345.9002559
887100	-62524.53284	358.3431543	352.1378254
887200	-62302.23312	353.3892085	326.0973062
887300	-62389.63476	383.2850664	334.6495174
887400	-62606.97827	374.2980845	353.9267676
887500	-62310.76003	372.1165229	337.2261574
887600	-62316.04392	370.3738496	339.06434
887700	-62285.8491	347.2291168	309.7101742
887800	-62426.84786	374.2269024	351.8574205
887900	-62421.40103	381.8592089	337.0698398
888000	-62184.70292	354.4145775	325.2337955
888100	-62400.67495	347.8471374	341.7043889
888200	-62409.93444	319.8814554	366.8510152
888300	-62234.49546	367.05036	380.7647887
888400	-62515.92007	324.7980428	391.0253811
888500	-62392.19162	344.1512716	376.1019864
888600	-62104.96378	365.9354105	355.7733008
888700	-62093.96029	374.2037263	331.2625174
888800	-62307.13876	352.4939137	358.5761612
888900	-62293.38402	332.0347552	353.8926544
889000	-62465.68945	341.9946004	357.6765137
889100	-62196.10234	372.4771101	370.8236561
889200	-62295.65721	362.9469995	367.0877265
889300	-62026.02868	344.8290705	374.6819695
889400	-62130.55696	375.5609738	360.5890176
889500	-62431.49095	370.0915653	364.3614006
889600	-62291.51248	389.2693845	354.7010485
889700	-62278.10766	399.9875309	320.5626672
889800	-62099.61084	376.1034798	331.3171196
889900	-62400.22399	393.1541733	349.8582975
890000	-62252.30581	346.3758064	375.2465239
890100	-62032.28375	406.7431582	386.2656883
890200	-62325.33216	397.6005734	396.5995807
890300	-62718.61938	360.1548556	375.1193369
890400	-62500.33687	370.2826383	351.9664949
890500	-62329.23019	373.9784437	355.0767092
890600	-62278.29962	365.0006259	370.2790228
890700	-62524.05776	368.1576647	383.9318295
890800	-62292.38593	379.0854569	344.6244336
890900	-62461.61216	417.5145333	376.1009862
891000	-62499.72737	401.5096277	379.5279303
891100	-62380.34493	406.1173767	402.371496
891200	-62283.71864	371.9481859	383.0261696
891300	-62355.2611	351.1453248	363.9483611
891400	-62257.74657	391.9280766	359.3014217
891500	-62490.75455	359.3786904	393.1205753
891600	-62414.85415	348.0093621	368.1487837
891700	-62556.32889	347.3674538	359.5392597
891800	-62312.55025	347.2232234	354.0773689
891900	-62409.85515	351.2554602	353.757941
892000	-62056.42992	353.6513593	344.6016007
892100	-62361.74442	361.7771833	338.9892263
892200	-61892.87097	364.359517	363.295553
892300	-62183.82408	353.7212707	380.1190639
892400	-62213.54948	363.6461081	388.5449308
892500	-62187.45788	357.3133565	360.9932481
892600	-62411.84752	365.5737261	357.8203207
892700	-62094.55963	352.28188	347.1809841
892800	-61879.40355	384.0305847	369.4159519
892900	-62476.52504	398.4361619	368.3991055
893000	-62158.92565	367.8740992	363.7102135
893100	-62490.07428	320.2470734	367.1587555
893200	-62297.70833	338.9943806	330.6527371
893300	-62176.12504	374.7273438	333.1077877
893400	-62512.76233	366.2223912	359.1413525
893500	-62418.75656	395.0302665	362.687487
893600	-62259.51392	354.7567404	343.0644199
893700	-62281.82434	368.1553851	369.3352845
893800	-62189.92219	333.2081272	372.8541464
893900	-62356.1311	339.8712778	363.207442
894000	-62042.50512	369.5633915	374.1641885
894100	-62359.32822	337.9382829	407.0850126
894200	-62170.87696	362.6966067	357.1781619
894300	-62373.72791	359.593289	352.5019538
894400	-62287.10113	323.2120328	340.9675329
894500	-62618.40594	354.0645984	340.0163134
894600	-62470.26207	368.8061519	335.9028214
894700	-62279.70459	368.4287332	355.5207228
894800	-62299.91319	388.9756026	344.5730201
894900	-62327.48467	385.6941668	334.5297455
895000	-62100.19294	385.725221	339.2908142
895100	-62366.19949	326.5502885	371.9798807
895200	-62223.61172	372.3022916	365.4196358
895300	-62275.29616	367.897167	383.7218071
895400	-62171.54306	342.5232659	365.2647585
895500	-62538.01761	382.3581618	333.5328921
895600	-62646.12761	338.8257392	358.3781446
895700	-62526.27203	373.0169944	345.1441647
895800	-62439.18444	371.7719336	337.1177738
895900	-62184.82822	343.3166983	388.7781616
896000	-62226.80491	348.3258943	352.6308096
896100	-62229.07292	377.4623112	357.3700716
896200	-62551.16101	343.285325	353.3945982
896300	-62250.26837	343.6410762	373.5638114
896400	-62300.64967	350.9201044	359.1949353
896500	-62172.29321	326.4257585	342.6622432
896600	-62353.85157	359.5950947	345.4792847
896700	-62293.49773	371.7864947	366.3807033
896800	-62278.2027	342.8721156	358.9851781
896900	-61799.51602	369.3722725	368.4325347
897000	-62234.5149	345.4726989	368.7417108
897100	-62273.18806	353.3640858	353.085063
897200	-62450.95533	382.4707728	337.7042853
897300	-62009.08434	349.6338506	339.1571771
897400	-62152.05505	364.9150538	344.6693825
897500	-62354.96959	360.9308769	354.9885202
897600	-62570.9224	351.85904	351.0662653
897700	-62185.77743	350.8125097	376.4372569
897800	-62360.62256	343.7397032	401.861328
897900	-62210.12235	361.5908719	372.1718921
898000	-62348.75927	334.9966134	370.7072305
898100	-61889.66679	337.5646652	362.8104523
898200	-62305.66052	338.7839019	350.2406591
898300	-62194.62072	364.0885973	347.3906641
898400	-61969.0467	357.5188563	372.6504232
