timestep	temperature	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
110340	0.5102693337	5130.392926	51.28206803	0
110350	0.4358614437	5137.874621	43.8040751	0
110360	0.506329537	5130.749593	50.88611846	0
110370	0.4364997622	5137.663115	43.8682261	0
110380	0.3795884153	5143.24547	38.14863574	0
110390	0.4892354761	5132.189102	49.16816535	0
110400	0.4342628591	5137.881243	43.64341734	0
110410	0.495915084	5131.722277	49.83946594	0
110420	0.5029304945	5131.037531	50.5445147	0
110430	0.4533274016	5136.018052	45.55940386	0
110440	0.5102717488	5130.318843	51.28231075	0
110450	0.4694419441	5134.3274	47.17891538	0
110460	0.4559483834	5135.623513	45.82281253	0
110470	0.4707951042	5134.198571	47.31490797	0
110480	0.4694037793	5134.477716	47.17507982	0
110490	0.503549749	5130.909746	50.60674977	0
110500	0.4559331211	5135.521437	45.82127867	0
110510	0.4247402767	5138.596335	42.68639781	0
110520	0.3875228061	5142.559981	38.94604201	0
110530	0.4545325917	5135.96561	45.68052546	0
110540	0.5356985335	5127.760111	53.83770262	0
110550	0.4443302147	5136.767244	44.65518658	0
110560	0.4490199265	5136.186173	45.12650262	0
110570	0.4242030577	5138.507093	42.6324073	0
110580	0.4535650144	5135.394579	45.58328394	0
110590	0.4820342542	5132.539945	48.44444255	0
110600	0.4516607522	5135.804248	45.3919056	0
110610	0.3943384479	5141.541051	39.63101401	0
110620	0.4783318691	5133.100994	48.07235284	0
110630	0.4341441052	5137.592992	43.63148257	0
110640	0.4832424936	5132.848627	48.56587061	0
110650	0.4938067439	5131.876862	49.62757776	0
110660	0.4475694546	5136.609558	44.98073019	0
110670	0.3994959392	5141.437924	40.14934189	0
110680	0.4898425017	5132.348295	49.22917142	0
110690	0.5146256737	5129.963488	51.71988021	0
110700	0.3976323804	5141.672883	39.96205424	0
110710	0.4467005656	5136.698574	44.89340685	0
110720	0.4964460479	5131.575678	49.89282782	0
110730	0.4640018115	5134.87922	46.63218205	0
110740	0.4488345556	5136.359864	45.10787284	0
110750	0.4955578578	5131.678989	49.80356471	0
110760	0.4655079895	5134.66952	46.78355294	0
110770	0.4923214711	5131.854768	49.47830785	0
110780	0.4243977058	5138.72624	42.65196944	0
110790	0.4444979551	5136.743353	44.67204449	0
110800	0.4924582523	5131.811422	49.49205436	0
110810	0.4739310756	5133.588824	47.6300731	0
110820	0.4493392746	5136.149745	45.15859709	0
110830	0.453083806	5136.018108	45.53492251	0
110840	0.4873448185	5132.710113	48.97815426	0
110850	0.4598533182	5135.524153	46.21525848	0
110860	0.4569920447	5135.911467	45.92770049	0
110870	0.4737606661	5134.280049	47.61294694	0
110880	0.4073435518	5140.94077	40.93802696	0
110890	0.4509649127	5136.568996	45.32197373	0
110900	0.4516018349	5136.664339	45.38598441	0
110910	0.4319879914	5138.555924	43.41479313	0
110920	0.4906599546	5132.468636	49.31132544	0
110930	0.4683063407	5134.550388	47.06478724	0
110940	0.502100504	5131.185007	50.46110065	0
110950	0.4540127884	5136.025357	45.62828524	0
110960	0.4581024308	5135.508624	46.0392943	0
110970	0.4654338198	5134.708069	46.77609889	0
110980	0.428376813	5138.380254	43.05186971	0
110990	0.4782306264	5133.378663	48.06217796	0
111000	0.4292416627	5138.247974	43.1387871	0
111010	0.4455357234	5136.502789	44.7763402	0
111020	0.4187165394	5139.141037	42.08101221	0
111030	0.4408828176	5136.810383	44.30872317	0
111040	0.5138924349	5129.660134	51.6461897	0
111050	0.4955405194	5131.599205	49.8018222	0
111060	0.4594560134	5135.330195	46.17532935	0
111070	0.4514040787	5136.210387	45.36610991	0
111080	0.4750572749	5133.852355	47.74325613	0
111090	0.492185877	5132.11347	49.46468064	0
111100	0.4392585472	5137.442844	44.145484	0
111110	0.4729850278	5133.948519	47.53499529	0
111120	0.4671055102	5134.551911	46.94410378	0
111130	0.4427650625	5136.981192	44.49788878	0
111140	0.4677074232	5134.425158	47.00459603	0
111150	0.512185673	5129.75441	51.47466013	0
111160	0.443424271	5136.733045	44.56413924	0
111170	0.4363304555	5137.519061	43.85121078	0
111180	0.4926066462	5131.674362	49.50696794	0
111190	0.4731922277	5133.639216	47.55581888	0
111200	0.440505177	5136.987208	44.27077028	0
111210	0.4824171472	5132.885919	48.48292329	0
111220	0.4427341714	5136.96445	44.49478422	0
111230	0.4512728357	5136.239205	45.35291999	0
111240	0.4332525817	5138.078678	43.54188446	0
111250	0.4506847514	5136.238133	45.29381752	0
111260	0.4735985631	5133.85887	47.59665559	0
111270	0.5127435156	5129.894972	51.53072332	0
111280	0.3709652495	5144.334005	37.28200758	0
111290	0.3779864431	5143.695853	37.98763754	0
111300	0.4929667099	5132.147109	49.54315435	0
111310	0.5128707894	5130.266837	51.54351433	0
111320	0.4213367654	5139.44876	42.34434493	0
111330	0.4450456924	5136.997437	44.72709209	0
111340	0.445201232	5137.063524	44.74272382	0
111350	0.4136839644	5140.297889	41.57523842	0
111360	0.4560091619	5135.903416	45.82892077	0
111370	0.5229617745	5129.01905	52.55765834	0
111380	0.4732560306	5133.993542	47.56223108	0
111390	0.4711014291	5134.112456	47.34569362	0
111400	0.4828817584	5132.826507	48.52961672	0
111410	0.4595194373	5135.143613	46.18170345	0
111420	0.5015783192	5130.819912	50.40862108	0
111430	0.4387710953	5137.144761	44.09649508	0
111440	0.4013334657	5140.90185	40.33401331	0
111450	0.4723480315	5133.825177	47.47097717	0
111460	0.5156914907	5129.53537	51.82699481	0
111470	0.457674192	5135.462584	45.9962563	0
111480	0.4520922848	5136.072126	45.43527462	0
111490	0.4663860625	5134.779044	46.87179928	0
111500	0.5000643189	5131.546215	50.25646405	0
111510	0.4798856524	5133.650891	48.22850807	0
111520	0.4884835622	5132.813123	49.092598	0
111530	0.449353678	5136.718364	45.16004464	0
111540	0.3874892965	5142.959249	38.9426743	0
111550	0.4583190537	5135.737221	46.0610649	0
111560	0.4396040394	5137.561166	44.18020596	0
111570	0.5094576351	5130.368724	51.20049233	0
111580	0.4653290772	5134.760075	46.76557226	0
111590	0.4525657765	5136.190066	45.48286054	0
111600	0.4441208502	5137.109182	44.63414544	0
111610	0.4512505572	5136.295145	45.35068099	0
111620	0.4317779579	5137.911049	43.39368477	0
111630	0.4504239101	5135.944178	45.26760296	0
111640	0.4809074509	5132.815935	48.33119882	0
111650	0.4737596593	5133.361904	47.61284576	0
111660	0.448003876	5135.97638	45.02438953	0
111670	0.4932603383	5131.437929	49.572664	0
111680	0.4632529694	5134.550223	46.55692343	0
111690	0.4691110135	5134.079724	47.14565685	0
111700	0.4602810081	5135.092875	46.25824131	0
111710	0.4772800749	5133.453418	47.96664753	0
111720	0.4831626424	5133.079562	48.55784556	0
111730	0.4433133747	5137.131818	44.55299416	0
111740	0.4636127978	5135.136702	46.59308618	0
111750	0.4478468032	5136.580585	45.00860372	0
111760	0.462835368	5134.971443	46.51495448	0
111770	0.4920288516	5132.274592	49.44889958	0
111780	0.504537978	5131.119908	50.70606679	0
111790	0.4566645292	5136.028093	45.89478519	0
111800	0.4412801066	5137.304967	44.34865071	0
111810	0.4448252844	5136.726398	44.70494108	0
111820	0.4427706254	5136.772043	44.49844785	0
111830	0.4330652163	5137.657871	43.52305424	0
111840	0.4186568606	5139.203354	42.07501449	0
111850	0.4806706345	5132.851038	48.30739877	0
111860	0.4520319159	5135.708849	45.42920754	0
111870	0.4499703784	5136.032875	45.22202303	0
111880	0.5349436156	5127.567818	53.76183337	0
111890	0.4308435555	5138.347426	43.29977733	0
111900	0.4310860906	5138.301815	43.3241521	0
111910	0.4670451096	5134.501244	46.93803351	0
111920	0.5119986375	5129.778907	51.45586307	0
111930	0.4170388761	5139.358548	41.91240705	0
111940	0.4272614154	5138.379924	42.93977225	0
111950	0.4775075403	5133.405374	47.9895078	0
111960	0.4425453828	5136.89534	44.47581097	0
111970	0.4676908429	5134.382522	47.00292971	0
111980	0.4683826739	5134.559153	47.07245873	0
111990	0.4170507652	5139.740317	41.9136019	0
112000	0.433501869	5137.998087	43.56693783	0
112010	0.477065871	5133.482148	47.94512004	0
112020	0.4702719852	5134.102471	47.26233451	0
112030	0.5469566084	5126.387908	54.96913914	0
112040	0.5020864459	5130.68192	50.45968782	0
112050	0.4345485261	5137.354896	43.67212687	0
112060	0.427767599	5137.954572	42.99064369	0
112070	0.5287781805	5127.974076	53.14220714	0
112080	0.4349492207	5137.651658	43.71239668	0
112090	0.383745295	5142.774858	38.56640215	0
112100	0.4501368282	5136.091433	45.23875123	0
112110	0.4720633361	5133.951416	47.44236528	0
112120	0.4906446885	5132.309581	49.3097912	0
112130	0.5286590634	5128.687525	53.13023587	0
112140	0.4804522149	5133.635265	48.2854476	0
112150	0.415096278	5140.20873	41.71717594	0
112160	0.479416203	5133.802842	48.1813284	0
112170	0.4922580672	5132.64273	49.47193575	0
112180	0.4583154474	5136.180357	46.06070246	0
112190	0.3923446095	5142.727195	39.43063325	0
112200	0.4375429464	5138.174938	43.97306611	0
112210	0.4211925649	5139.78993	42.32985277	0
112220	0.4915128381	5132.717804	49.39704023	0
112230	0.5078632552	5131.030505	51.04025715	0
112240	0.3876354763	5143.124026	38.95736536	0
112250	0.4491310109	5136.878434	45.13766659	0
112260	0.5172744901	5130.175533	51.98608625	0
112270	0.4454257532	5136.934868	44.76528819	0
112280	0.4736860132	5133.810042	47.60544433	0
112290	0.4248214548	5138.514316	42.69455621	0
112300	0.4518804977	5135.62263	45.41399002	0
112310	0.4465623452	5136.231864	44.87951569	0
112320	0.4548171892	5135.577934	45.70912752	0
112330	0.5421433495	5126.830143	54.48540662	0
112340	0.4167723276	5139.420449	41.88561893	0
112350	0.4942411502	5131.574762	49.67123559	0
112360	0.4532612942	5135.818202	45.55276007	0
112370	0.4538829221	5135.784308	45.61523367	0
112380	0.5128807646	5129.927519	51.54451685	0
112390	0.4670694144	5134.604863	46.94047615	0
112400	0.4362219145	5137.520826	43.84030241	0
112410	0.4724931456	5133.848318	47.48556114	0
112420	0.5211950862	5129.025257	52.38010616	0
112430	0.4557652385	5135.666098	45.80440647	0
112440	0.4091864373	5140.485661	41.12323695	0
112450	0.5016984391	5131.142519	50.42069313	0
112460	0.3944873251	5141.811437	39.64597617	0
112470	0.4416677223	5136.796544	44.38760609	0
112480	0.4989058554	5130.807532	50.14003846	0
112490	0.4674065963	5134.045922	46.97436293	0
112500	0.4349409708	5137.417331	43.71156757	0
112510	0.4749073767	5133.526557	47.72819136	0
112520	0.4840459145	5132.432919	48.64661441	0
112530	0.4690997529	5133.806558	47.14452516	0
112540	0.4534264357	5135.380724	45.56935679	0
112550	0.4195593179	5138.9784	42.16571145	0
112560	0.4264778338	5138.470557	42.86102229	0
112570	0.4388163433	5137.320828	44.10104251	0
112580	0.4498681254	5136.314865	45.2117466	0
112590	0.4171482407	5139.81164	41.92339819	0
112600	0.5020571874	5131.199156	50.45674733	0
112610	0.4553609722	5135.872807	45.7637777	0
112620	0.3954696746	5141.93924	39.7447023	0
112630	0.5016931641	5131.422876	50.42016299	0
112640	0.4527890353	5136.448683	45.50529805	0
112650	0.5284270357	5128.685678	53.10691709	0
112660	0.4574235593	5135.715501	45.97106771	0
112670	0.4560793825	5135.713534	45.83597794	0
112680	0.5139855102	5129.638344	51.65554378	0
112690	0.4996430328	5131.205635	50.21412479	0
112700	0.457303723	5135.419365	45.95902416	0
112710	0.4239164316	5138.846142	42.60360138	0
112720	0.5027858965	5130.712045	50.5299826	0
112730	0.4419174094	5136.843029	44.41269965	0
112740	0.4401718843	5136.911419	44.23727437	0
112750	0.444665086	5136.465688	44.68884115	0
112760	0.4678452279	5134.274397	47.0184454	0
112770	0.4427889257	5137.007364	44.50028703	0
112780	0.4691243297	5134.465881	47.14699514	0
112790	0.518820955	5129.410649	52.14150598	0
112800	0.4479267423	5136.623851	45.0166376	0
112810	0.4007121887	5141.243907	40.27157497	0
112820	0.483398256	5132.987387	48.58152473	0
112830	0.4807346906	5133.399444	48.31383641	0
112840	0.4393447583	5137.513147	44.15414821	0
112850	0.4426730773	5137.335362	44.48864427	0
112860	0.4345215655	5138.083501	43.66941733	0
112870	0.4438321431	5136.923185	44.60513038	0
112880	0.4918457182	5131.996934	49.43049468	0
112890	0.5165995932	5129.439849	51.91825912	0
112900	0.4196205218	5139.369926	42.17186244	0
112910	0.4550028239	5135.852787	45.7277838	0
112920	0.510045081	5130.187158	51.25953064	0
112930	0.467809712	5134.337038	47.01487605	0
112940	0.4012828218	5141.067737	40.32892359	0
112950	0.4556151803	5135.69132	45.78932562	0
112960	0.4486020392	5136.497405	45.08450494	0
112970	0.4642543284	5134.909058	46.65756001	0
112980	0.4798105121	5133.237636	48.22095647	0
112990	0.4429888462	5136.976122	44.52037905	0
113000	0.5129457111	5129.938794	51.55104396	0
113010	0.4597040312	5135.275903	46.20025513	0
113020	0.4200071798	5139.275515	42.21072157	0
113030	0.4706130986	5134.234054	47.29661641	0
113040	0.5101264612	5130.244926	51.26770935	0
113050	0.4278561172	5138.353397	42.99953978	0
113060	0.4491636995	5136.449969	45.1409518	0
113070	0.4780871094	5133.650961	48.04775449	0
113080	0.4564569149	5135.741178	45.87391994	0
113090	0.4841187618	5133.005183	48.65393556	0
113100	0.4850909699	5132.825085	48.75164248	0
113110	0.4171173295	5139.585481	41.92029161	0
113120	0.4634031849	5134.735267	46.57202008	0
113130	0.4534067973	5135.677006	45.56738313	0
113140	0.4615028544	5134.771029	46.38103687	0
113150	0.46686196	5134.22174	46.91962698	0
113160	0.4833128326	5132.658764	48.57293967	0
113170	0.4450063143	5136.372246	44.72313459	0
113180	0.4486479226	5136.004826	45.08911622	0
113190	0.4904375197	5131.773021	49.28897073	0
113200	0.4625910408	5134.488217	46.4903996	0
113210	0.4053534665	5140.201636	40.73802339	0
113220	0.4082933711	5140.039055	41.03348379	0
113230	0.4625150056	5134.718976	46.48275807	0
113240	0.4343883269	5137.658376	43.65602686	0
113250	0.4912157038	5132.130603	49.36717823	0
113260	0.4785199575	5133.543789	48.09125573	0
113270	0.4175954175	5139.647085	41.96833946	0
113280	0.4633613117	5135.107022	46.56781183	0
113290	0.4632497327	5135.259578	46.55659813	0
113300	0.5068208933	5130.912633	50.93549978	0
113310	0.4920001905	5132.381082	49.44601915	0
113320	0.4727241847	5134.156961	47.50878056	0
113330	0.46646938	5134.712955	46.88017269	0
113340	0.5400384369	5127.222536	54.27386291	0
113350	0.5232032689	5128.904382	52.58192852	0
113360	0.4448268772	5136.714717	44.70510115	0
113370	0.4572832361	5135.378669	45.95696522	0
113380	0.3927053556	5141.913062	39.46688823	0
113390	0.4261577529	5138.447184	42.82885417	0
113400	0.4741514029	5133.474041	47.65221599	0
113410	0.4140616124	5139.499632	41.61319204	0
113420	0.4174379245	5139.188514	41.95251142	0
113430	0.4427471302	5136.613677	44.49608659	0
113440	0.4641810136	5134.477928	46.65019187	0
113450	0.469384844	5134.089729	47.17317683	0
113460	0.4709239829	5134.029286	47.32786028	0
113470	0.4805331774	5133.250644	48.29358433	0
113480	0.4473441123	5136.764556	44.95808329	0
113490	0.4949376106	5132.054159	49.74122986	0
113500	0.5334305179	5128.098768	53.60976705	0
113510	0.4092479073	5140.570941	41.12941469	0
113520	0.4232515504	5139.315624	42.53678082	0
113530	0.5217654068	5129.492022	52.43742339	0
113540	0.4506833214	5136.605227	45.2936738	0
113550	0.4520046489	5136.241408	45.42646722	0
113560	0.4401008415	5137.29421	44.23013458	0
113570	0.4368752811	5137.629556	43.90596575	0
113580	0.4839152358	5132.806411	48.6334812	0
113590	0.501076482	5130.853477	50.35818644	0
113600	0.4755004396	5133.54684	47.78779418	0
113610	0.4602302719	5135.277739	46.25314233	0
113620	0.446197882	5136.739378	44.84288715	0
113630	0.4288279839	5138.354281	43.09721238	0
113640	0.4872527646	5132.302665	48.96890284	0
113650	0.4852492637	5132.465038	48.767551	0
113660	0.4075213634	5140.309115	40.95589702	0
113670	0.4800777924	5133.293169	48.24781814	0
113680	0.4976327727	5131.60208	50.01209365	0
113690	0.4820997666	5133.154753	48.45102654	0
113700	0.4547324724	5135.98909	45.70061348	0
113710	0.4430083453	5137.209217	44.5223387	0
113720	0.4611682314	5135.267016	46.34740725	0
113730	0.4461298859	5136.727144	44.83605353	0
113740	0.4436746755	5136.768487	44.58930489	0
113750	0.4403164518	5137.215372	44.2518034	0
113760	0.4356943753	5137.800594	43.78728472	0
113770	0.4308309284	5138.278386	43.2985083	0
113780	0.4527460321	5136.094344	45.50097623	0
113790	0.4488372629	5136.490174	45.10814492	0
113800	0.4993763693	5131.440658	50.18732511	0
113810	0.4579082291	5135.808111	46.01977702	0
113820	0.4604196584	5135.461722	46.27217567	0
113830	0.5191512853	5129.386242	52.17470417	0
113840	0.4920821616	5131.874493	49.45425724	0
113850	0.5161651358	5129.475102	51.87459614	0
113860	0.4435701248	5136.882926	44.57879754	0
113870	0.4451485416	5136.738435	44.73742844	0
113880	0.480087739	5133.125957	48.24881777	0
113890	0.4566341894	5135.391389	45.89173603	0
113900	0.4528854745	5135.729112	45.51499019	0
113910	0.4379090082	5137.245275	44.00985532	0
113920	0.4385846196	5137.164368	44.07775427	0
113930	0.4371278621	5137.326941	43.93135015	0
113940	0.4842458565	5132.647046	48.66670858	0
113950	0.4541872622	5135.768667	45.64581986	0
113960	0.4351466774	5137.692653	43.73224108	0
113970	0.4678279553	5134.177626	47.01670951	0
113980	0.4633146892	5134.732355	46.56312626	0
113990	0.5267233984	5128.545291	52.93570154	0
114000	0.4710963574	5134.254851	47.34518392	0
114010	0.3977397578	5141.453861	39.97284566	0
114020	0.467398079	5134.310253	46.97350693	0
114030	0.468321088	5134.031608	47.06626934	0
114040	0.4644734833	5134.614692	46.67958507	0
114050	0.4330192666	5138.043935	43.51843629	0
114060	0.4341263336	5138.012742	43.62969652	0
114070	0.4805960605	5133.266353	48.29990408	0
114080	0.4741087652	5133.829106	47.6479309	0
114090	0.436148187	5137.765254	43.8328928	0
114100	0.4887343293	5132.691537	49.11780009	0
114110	0.4628735465	5135.267379	46.51879143	0
114120	0.4442134299	5137.027895	44.64344971	0
114130	0.5222843032	5129.101218	52.48957247	0
114140	0.4707804173	5134.337505	47.31343193	0
114150	0.41294974	5140.133379	41.50144887	0
114160	0.4453783599	5136.739737	44.76052517	0
114170	0.4665912926	5134.730024	46.89242491	0
114180	0.4552697696	5136.099544	45.75461184	0
114190	0.4641551894	5135.212116	46.64759654	0
114200	0.4227938605	5139.232332	42.49078298	0
114210	0.4688355502	5134.42294	47.11797279	0
114220	0.477371116	5133.552162	47.97579716	0
114230	0.5113874152	5130.22194	51.39443522	0
114240	0.4274686671	5138.880601	42.96060104	0
114250	0.4457377438	5136.924455	44.79664325	0
114260	0.4616306052	5134.954681	46.39387582	0
114270	0.479518601	5133.081268	48.1916194	0
114280	0.502181998	5130.848909	50.4692908	0
114290	0.489702171	5132.283633	49.21506819	0
114300	0.399523893	5141.411889	40.15215124	0
114310	0.4494074829	5136.314313	45.16545203	0
114320	0.4993524277	5131.168106	50.18491898	0
114330	0.4539151203	5135.653788	45.61846959	0
114340	0.4467211765	5136.243254	44.89547823	0
114350	0.4538496296	5135.426976	45.61188777	0
114360	0.4422845335	5136.760685	44.44959562	0
114370	0.4266374461	5138.380995	42.87706333	0
114380	0.4359674711	5137.453915	43.81473085	0
114390	0.4793133525	5133.168485	48.17099192	0
114400	0.4799365838	5132.989997	48.23362667	0
114410	0.4090197113	5140.121412	41.10648098	0
114420	0.4609714159	5135.092834	46.3276273	0
114430	0.4579194003	5135.495504	46.02089973	0
114440	0.4074055123	5140.696888	40.94425399	0
114450	0.5312060754	5128.251567	53.38621058	0
114460	0.4844033707	5132.898204	48.68253876	0
114470	0.4482584922	5136.528522	45.04997847	0
114480	0.4774358138	5133.637216	47.98229929	0
114490	0.5183971296	5129.566795	52.09891153	0
114500	0.4618030432	5135.335564	46.41120584	0
114510	0.4936646712	5132.032557	49.61329946	0
114520	0.45218993	5136.250758	45.44508797	0
114530	0.4747939889	5133.876727	47.71679588	0
114540	0.4591349011	5135.142597	46.14305757	0
114550	0.4036822072	5140.761787	40.57006183	0
114560	0.4404558554	5137.241101	44.26581347	0
114570	0.5007386423	5131.204542	50.32423355	0
114580	0.4695759116	5134.389879	47.19237911	0
114590	0.4010392244	5141.397703	40.30444205	0
114600	0.4659247666	5134.865399	46.82543904	0
114610	0.4978560007	5131.720781	50.03452807	0
114620	0.5188635819	5129.832123	52.14578999	0
114630	0.4206052813	5139.905227	42.27083077	0
114640	0.4596276956	5135.878967	46.19258341	0
114650	0.4392960966	5137.879244	44.14925771	0
114660	0.4714954652	5134.442513	47.38529426	0
114670	0.4372548691	5137.812145	43.94411434	0
114680	0.3979700753	5141.590194	39.99599257	0
114690	0.48197282	5132.777239	48.43826841	0
114700	0.4900229959	5131.77118	49.24731109	0
114710	0.4649301127	5134.285337	46.72547633	0
114720	0.4743374862	5133.46606	47.67091737	0
114730	0.493048911	5131.586981	49.55141556	0
114740	0.4208501136	5138.716271	42.29543642	0
114750	0.4627340083	5134.368111	46.50476784	0
114760	0.4473448845	5136.01939	44.95816089	0
114770	0.5014863314	5130.529441	50.39937631	0
114780	0.4444426018	5136.175467	44.66648148	0
114790	0.4621018031	5134.56525	46.44123121	0
114800	0.4369306263	5137.246027	43.91152795	0
114810	0.4755115498	5133.374876	47.78891075	0
114820	0.5461052644	5126.140675	54.88357907	0
114830	0.4366805061	5137.30406	43.88639087	0
114840	0.4635079475	5134.718573	46.58254873	0
114850	0.4579539497	5135.529716	46.02437195	0
114860	0.4775673941	5133.622979	47.99552311	0
114870	0.4512131745	5136.155909	45.34692404	0
114880	0.4637206709	5134.743637	46.60392743	0
114890	0.4232002594	5138.730923	42.53162607	0
114900	0.4720337743	5133.834111	47.43939432	0
114910	0.4655066414	5134.748274	46.78341746	0
114920	0.4970990899	5131.702103	49.95845853	0
114930	0.3720372927	5144.338747	37.38974792	0
114940	0.4117719296	5140.253841	41.38307893	0
114950	0.52399992	5128.942946	52.66199196	0
114960	0.4851827287	5132.854696	48.76086423	0
114970	0.4080316375	5140.753283	41.00717957	0
114980	0.4608555769	5135.314709	46.31598548	0
114990	0.4382722061	5137.531188	44.04635671	0
115000	0.4597025487	5135.365737	46.20010615	0
115010	0.456546835	5135.809958	45.88295692	0
115020	0.4583290005	5135.671066	46.06206455	0
115030	0.475804202	5133.945574	47.8183223	0
115040	0.4201616118	5139.344922	42.22624199	0
115050	0.4479232457	5136.358563	45.01628619	0
115060	0.4262368753	5138.65612	42.83680596	0
115070	0.4592203557	5135.476425	46.15164575	0
115080	0.4772227477	5133.738062	47.96088614	0
115090	0.4830538551	5132.792097	48.54691244	0
115100	0.4582584445	5135.311096	46.05497367	0
115110	0.4834018312	5132.794516	48.58188404	0
115120	0.4505637548	5136.070941	45.28165736	0
115130	0.4724980121	5133.837818	47.48605022	0
115140	0.4288634071	5138.117982	43.10077241	0
115150	0.4900029098	5132.042944	49.24529243	0
115160	0.5128821374	5129.977675	51.54465481	0
115170	0.4177557442	5139.559518	41.98445229	0
115180	0.4410473713	5137.217549	44.32526082	0
115190	0.4620822867	5135.092588	46.43926982	0
115200	0.4734022402	5134.09848	47.57692514	0
115210	0.5235174987	5129.162402	52.61350862	0
115220	0.4756121791	5134.065112	47.799024	0
115230	0.4882198127	5132.730823	49.06609118	0
115240	0.5085888486	5130.391906	51.11317928	0
115250	0.4119626261	5140.054357	41.40224392	0
115260	0.4530969641	5135.972048	45.53624489	0
115270	0.4747893252	5133.722754	47.71632718	0
115280	0.4206941086	5139.18632	42.27975792	0
115290	0.4486107545	5136.408302	45.08538082	0
115300	0.4256910101	5138.89481	42.78194651	0
115310	0.445547225	5137.135272	44.77749612	0
115320	0.4675222775	5134.751962	46.98598889	0
115330	0.4791143777	5133.459163	48.15099495	0
115340	0.4212273222	5139.243385	42.33334588	0
115350	0.5049976866	5130.754165	50.7522675	0
115360	0.4037313638	5141.098371	40.57500206	0
115370	0.4452269602	5136.656374	44.7453095	0
115380	0.5146996249	5129.609293	51.7273123	0
115390	0.4099084277	5139.977438	41.19579698	0
115400	0.4392678805	5136.982343	44.14642199	0
115410	0.436130439	5137.344627	43.83110912	0
115420	0.4791773791	5133.027877	48.1573266	0
115430	0.4426224798	5136.775431	44.48355922	0
115440	0.456805585	5135.287715	45.90896129	0
115450	0.4897661063	5131.88673	49.22149368	0
115460	0.4533926555	5135.578074	45.56596188	0
115470	0.504970775	5130.493433	50.74956289	0
115480	0.504132644	5130.78655	50.66533072	0
115490	0.4989858636	5131.315857	50.14807929	0
115500	0.449218325	5136.255978	45.14644166	0
115510	0.4598678191	5134.952346	46.21671582	0
115520	0.4221216838	5138.647437	42.42322922	0
115530	0.4850018307	5132.423551	48.74268399	0
115540	0.5109168991	5130.010872	51.34714836	0
115550	0.4237973149	5139.037569	42.59163015	0
115560	0.4261532696	5138.889678	42.8284036	0
115570	0.4714893453	5133.941681	47.38467921	0
115580	0.462763859	5134.755193	46.50776783	0
115590	0.4472113138	5136.221132	44.94473703	0
115600	0.4633369968	5134.786288	46.56536818	0
115610	0.4541711187	5135.93058	45.64419743	0
115620	0.4782380077	5133.57196	48.06291977	0
115630	0.4717897709	5134.212995	47.41487198	0
115640	0.4123442272	5140.118022	41.44059483	0
115650	0.4568827907	5135.547638	45.91672047	0
115660	0.4626705813	5134.962755	46.49839342	0
115670	0.4599397635	5135.339065	46.22394623	0
115680	0.3886937997	5142.455856	39.06372687	0
115690	0.4715436616	5134.041104	47.390138	0
115700	0.5035237877	5130.585082	50.60414066	0
115710	0.4393205262	5136.836373	44.15171288	0
115720	0.497608039	5131.045878	50.00960792	0
115730	0.4677571633	5134.218959	47.00959491	0
115740	0.4375725893	5137.51399	43.97604522	0
115750	0.4685798233	5134.411767	47.09227224	0
115760	0.4913732415	5132.020035	49.38301077	0
115770	0.4336332734	5137.817208	43.58014398	0
115780	0.4825743203	5133.067115	48.49871919	0
115790	0.4705397653	5134.514633	47.28924641	0
115800	0.4683415702	5134.873767	47.0683278	0
115810	0.4682793081	5134.818945	47.06207047	0
115820	0.4895472953	5132.37259	49.19950318	0
115830	0.4574102333	5135.456011	45.96972845	0
115840	0.4356785	5137.713035	43.78568925	0
115850	0.4897205269	5132.522339	49.21691295	0
115860	0.4927168987	5132.352983	49.51804832	0
115870	0.502452116	5131.479308	50.49643765	0
115880	0.3865227736	5143.030833	38.84553875	0
115890	0.5293889585	5128.311772	53.20359033	0
115900	0.4232455723	5138.905257	42.53618002	0
115910	0.4274203869	5138.46353	42.95574889	0
115920	0.4503289094	5136.424804	45.25805539	0
115930	0.4548907432	5135.978334	45.71651969	0
115940	0.4506907489	5136.317695	45.29442027	0
115950	0.4725265333	5133.942425	47.4889166	0
115960	0.4745216545	5133.574984	47.68942628	0
115970	0.4134294239	5139.707812	41.5496571	0
115980	0.5365980953	5127.386647	53.92810858	0
115990	0.442087629	5137.106495	44.42980671	0
116000	0.3887441758	5142.646861	39.06878967	0
116010	0.4458385406	5136.893522	44.80677333	0
116020	0.5017363695	5131.075742	50.42450514	0
116030	0.4247892196	5138.626911	42.69131657	0
116040	0.4546165268	5135.706619	45.68896094	0
116050	0.4556073274	5135.726608	45.78853641	0
116060	0.4734680932	5133.83155	47.58354336	0
116070	0.4663115133	5134.535027	46.86430708	0
116080	0.451365271	5135.947495	45.36220973	0
116090	0.4910518198	5131.998521	49.35070789	0
116100	0.5210214877	5128.997124	52.36265952	0
116110	0.476594119	5133.553448	47.89770896	0
116120	0.4545713748	5135.851931	45.68442316	0
116130	0.4191215593	5139.451631	42.12171671	0
116140	0.4329925787	5138.014485	43.51575415	0
116150	0.5018664649	5131.075038	50.43757973	0
116160	0.4579000527	5135.417297	46.0189553	0
116170	0.4308228253	5138.083443	43.29769394	0
